measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,191,Zambia,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1997,35397.767381642,42737.388304487,29587.801265199
1,Deaths,191,Zambia,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1997,0.21310360943278,0.24550647376785,0.18620629336207
1,Deaths,191,Zambia,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1997,361.711694859,436.711497605,302.342604846
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2006,107397.6266928,120607.73959602,96225.86097479
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2006,0.5675731681229,0.6246058659051,0.51621840406044
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2006,489.642517641,549.869518727,438.708718866
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2006,70395.95373395,94640.150326886,50793.003322249
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2006,0.36852299643531,0.41566324688153,0.31803079781451
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2006,320.946145803,431.47923424799995,231.57321848
1,Deaths,139,Algeria,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,26381.856433598,29758.45172681,23173.501386289
1,Deaths,139,Algeria,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.16720159435679,0.18399800420722,0.15129308117165
1,Deaths,139,Algeria,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,73.120661546,82.47932419199999,64.228300471
1,Deaths,139,Algeria,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,115504.3776766,123033.51633488,108172.0571321
1,Deaths,139,Algeria,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.73210477697676,0.74896085228655,0.71605612620844
1,Deaths,139,Algeria,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,320.135033689,341.003015637,299.812597223
1,Deaths,170,Congo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2001,25088.888698937,27639.556979652,22664.201951128
1,Deaths,170,Congo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2001,0.59637641965411,0.64402321621504,0.55184447192131
1,Deaths,170,Congo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2001,785.9709672629999,865.876860917,710.0116927180001
1,Deaths,170,Congo,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2001,14341.633495104,17308.743822816,11770.72138515
1,Deaths,170,Congo,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2001,0.33991660568069,0.38007959831483,0.30152018698011
1,Deaths,170,Congo,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2001,449.28682036699996,542.23886691,368.746719323
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2002,105764.50847644,115420.62268918,97313.494822412
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2002,0.59186882680668,0.64186030811575,0.5497668281829
1,Deaths,207,Ghana,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2002,533.738872036,582.468276843,491.090957075
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2002,62248.827441005,77346.86768684,47679.56657725
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2002,0.34645841891312,0.38314751043297,0.30236702915797
1,Deaths,207,Ghana,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2002,314.13768883800003,390.32970089500003,240.614148788
1,Deaths,212,Mauritania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2000,12666.26260322,14003.230315909,11568.508939621
1,Deaths,212,Mauritania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2000,0.60188702811423,0.66362323625065,0.56158317278446
1,Deaths,212,Mauritania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2000,465.89854173400005,515.075726435,425.520259887
1,Deaths,212,Mauritania,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2000,6922.5777195027,8228.990594004,5601.0696720611
1,Deaths,212,Mauritania,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2000,0.32816627735947,0.36639466070748,0.28121979149263
1,Deaths,212,Mauritania,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2000,254.63066995100002,302.683981135,206.022104248
1,Deaths,197,Swaziland,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2009,12235.499785335,14566.571559417,10471.2952962
1,Deaths,197,Swaziland,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2009,0.63267365450213,0.73216611687006,0.53708099099468
1,Deaths,197,Swaziland,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,1043.098792434,1241.827011108,892.697181553
1,Deaths,197,Swaziland,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2009,5687.3084914596,8459.5031958845,3384.9069912013
1,Deaths,197,Swaziland,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2009,0.288889809159,0.36867718467338,0.21135800725867
1,Deaths,197,Swaziland,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2009,484.85351726399995,721.1881689730001,288.569531403
1,Deaths,203,Cape Verde,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1993,912.96486407686,985.43418810321,847.2980050582
1,Deaths,203,Cape Verde,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1993,0.3834301473699,0.41138840235555,0.35513980818965
1,Deaths,203,Cape Verde,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1993,246.754800901,266.341702081,229.006470181
1,Deaths,203,Cape Verde,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1993,1292.6003862049,1440.3792455888,1178.2202216478
1,Deaths,203,Cape Verde,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1993,0.54231370101052,0.56618044253526,0.52094687626304
1,Deaths,203,Cape Verde,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1993,349.362147972,389.303592965,318.447640166
1,Deaths,154,Tunisia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2008,5004.5347695372,5734.3287454396,4419.2519591719
1,Deaths,154,Tunisia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2008,0.09916003675202,0.10990907093684,0.08940169247599
1,Deaths,154,Tunisia,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,48.033939674,55.038562277,42.416347424
1,Deaths,154,Tunisia,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2008,41420.804066109,48087.001290344,35542.903776468
1,Deaths,154,Tunisia,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2008,0.81906476008506,0.82973141970059,0.80706895645278
1,Deaths,154,Tunisia,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2008,397.56032638299996,461.54302544899997,341.14373847800005
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1997,42975.877891839,50465.492553156,35774.062867631
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1997,0.65003582498855,0.72150590223605,0.59243799912733
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1997,1227.419637144,1441.328041255,1021.730992943
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1997,18900.686852327,25555.649230246,11683.653402019
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1997,0.28238199548427,0.32925389551495,0.22203857563504
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1997,539.816170931,729.886349291,333.69292505100003
1,Deaths,147,Libya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,2474.8750701376,3127.1603999347,2042.8258378603
1,Deaths,147,Libya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.11158192911989,0.14079727003283,0.09387479841619
1,Deaths,147,Libya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,39.507925976,49.920752645,32.610862399
1,Deaths,147,Libya,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,16928.94213712,18269.649313737,15674.817611889
1,Deaths,147,Libya,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.76336562908952,0.78276209568874,0.74253934510462
1,Deaths,147,Libya,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,270.246923901,291.649461724,250.226585194
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2003,4343.2724908036,6246.4359135487,3189.4971995375
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2003,0.61739797966044,0.72680772616612,0.48099321592572
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2003,741.7235523459999,1066.7367838320001,544.687267393
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2003,2322.370279451,5064.9693475771,1101.2280911625
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2003,0.30342910930668,0.41877297208623,0.21631466705207
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2003,396.60339243699997,864.971522242,188.062526286
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2009,45797.099683711,57744.696344348,35951.131819229
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2009,0.62012690207359,0.70786356059593,0.55143797790682
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,1047.0806621020001,1320.244185627,821.967702359
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2009,23173.957419782,34958.451745936,12454.28001288
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2009,0.30680768168284,0.36185389314313,0.23268282392726
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2009,529.8370961100001,799.2715574800001,284.748082049
1,Deaths,180,Kenya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,195023.1678239,205342.7000956,186238.04700348
1,Deaths,180,Kenya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.65792553302083,0.67515464851375,0.63829584458714
1,Deaths,180,Kenya,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,482.093403116,507.603073493,460.376730189
1,Deaths,180,Kenya,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,79010.134074378,88341.216833574,71173.201249921
1,Deaths,180,Kenya,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.26630212475973,0.28285467702034,0.25081032493487
1,Deaths,180,Kenya,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,195.311475545,218.377728015,175.938731991
1,Deaths,189,Tanzania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2003,294379.5471194,321806.13895199,269174.20333345
1,Deaths,189,Tanzania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2003,0.71741232453961,0.75406002879097,0.66988288708206
1,Deaths,189,Tanzania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2003,796.887185425,871.1311034859999,728.656118736
1,Deaths,189,Tanzania,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2003,95923.139016734,123099.00429665,75632.756221565
1,Deaths,189,Tanzania,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2003,0.23276452416383,0.27283915028136,0.20263366287041
1,Deaths,189,Tanzania,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2003,259.66449175,333.229731768,204.738322645
1,Deaths,185,Rwanda,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,38911.369307888,44371.685611062,34334.881353985
1,Deaths,185,Rwanda,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.55557430273975,0.60362329450206,0.5087485552589
1,Deaths,185,Rwanda,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,377.740524709,430.747726932,333.313294686
1,Deaths,185,Rwanda,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,24195.96164652,31527.868109048,18345.260774972
1,Deaths,185,Rwanda,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.34292846965045,0.38611927716138,0.30041607009032
1,Deaths,185,Rwanda,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,234.887539409,306.063587777,178.090587724
1,Deaths,522,Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2008,85530.701110773,99211.247297417,72549.988630552
1,Deaths,522,Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2008,0.36431164538161,0.42395135478343,0.30835275929213
1,Deaths,522,Sudan,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,247.491081245,287.077017128,209.930189885
1,Deaths,522,Sudan,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2008,121015.64617418,149838.88805541,95931.317443841
1,Deaths,522,Sudan,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2008,0.51281844279702,0.56895220414258,0.45988423373333
1,Deaths,522,Sudan,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2008,350.170093589,433.57284739600004,277.58623473299997
1,Deaths,197,Swaziland,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,12106.703037985,14487.861795333,10237.111692922
1,Deaths,197,Swaziland,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.62490409945054,0.72912619182967,0.52243554752097
1,Deaths,197,Swaziland,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,1015.084702522,1214.732602239,858.3290502430001
1,Deaths,197,Swaziland,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,5844.1235985642,8905.058958449,3374.0507557362
1,Deaths,197,Swaziland,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.29575493094346,0.37966468673864,0.21451096910431
1,Deaths,197,Swaziland,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,489.999633282,746.643310413,282.896775752
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,45191.067325733,57616.082924523,35535.281296669
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.60904890847858,0.69780916780929,0.53797924264042
1,Deaths,169,Central African Republic,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,1013.762596995,1292.490586638,797.156151384
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,23924.780130381,36006.090467847,12972.797435641
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.3150231070546,0.37256652144883,0.23962414820515
1,Deaths,169,Central African Republic,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,536.700012162,807.7177219089999,291.016278788
1,Deaths,189,Tanzania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,246839.04040665,285717.03691913,215421.68948593
1,Deaths,189,Tanzania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.63137967725442,0.68706154460974,0.57004756518742
1,Deaths,189,Tanzania,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,539.42669183,624.3882235140001,470.769172534
1,Deaths,189,Tanzania,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,120738.41358161,173950.94713461,84917.463074853
1,Deaths,189,Tanzania,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.30471885733748,0.35799889644913,0.25677726443759
1,Deaths,189,Tanzania,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,263.854209334,380.141590722,185.573345516
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2001,142099.44767147,172071.82906262,115425.22362194
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2001,0.74133892143682,0.80917180564326,0.65108951589024
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2001,1123.936288059,1361.003052443,912.956427783
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2001,40578.628611883,58467.119602042,30108.537151396
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2001,0.21065733258441,0.28224501687674,0.15824811814191
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2001,320.95687929499996,462.445989251,238.14362939400002
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1999,123527.54273066,152040.22540422,99726.149154627
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1999,0.73208491138834,0.80626972215237,0.63385646819793
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1999,996.0453026,1225.952897221,804.126448929
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1999,36856.598642508,54111.154947439,26987.795786258
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1999,0.21717649873497,0.29546674299875,0.1596948379293
1,Deaths,198,Zimbabwe,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1999,297.187501565,436.316942796,217.61192474499998
1,Deaths,200,Benin,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,48739.50992516,57353.271369836,41634.867770046
1,Deaths,200,Benin,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.59369419692737,0.65828307122142,0.52854318130456
1,Deaths,200,Benin,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,511.59420982,602.008542046,437.020370737
1,Deaths,200,Benin,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,28062.081505147,41673.770941871,18253.774215589
1,Deaths,200,Benin,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.33615193055479,0.39366725796983,0.28107792842073
1,Deaths,200,Benin,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,294.553604908,437.42870912,191.60072552
1,Deaths,196,South Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1995,131406.40742053,145938.10451986,124407.03146808
1,Deaths,196,South Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1995,0.33891341277832,0.37361402105584,0.3237780555881
1,Deaths,196,South Africa,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1995,313.792191446,348.49320072700004,297.078024596
1,Deaths,196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1995,198437.27596664,207482.0777276,187691.08819068
1,Deaths,196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1995,0.51178094442179,0.52682400438945,0.48994284454769
1,Deaths,196,South Africa,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1995,473.858695477,495.457230136,448.19731265300004
1,Deaths,139,Algeria,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2009,26096.0566082,29281.124824508,23039.898702137
1,Deaths,139,Algeria,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2009,0.16939226192049,0.1865987305633,0.15367227641418
1,Deaths,139,Algeria,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,73.60859308399999,82.592648687,64.988154918
1,Deaths,139,Algeria,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2009,111839.36931759,119843.20033391,104306.18512984
1,Deaths,139,Algeria,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2009,0.72598124342927,0.74275307842543,0.71014308128775
1,Deaths,139,Algeria,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2009,315.462937579,338.039174676,294.214230962
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,4134.8173745935,6276.0769371386,2895.8997212834
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.56330742519292,0.66427630275681,0.42504577951747
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,567.758409306,861.7782033980001,397.640652955
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,2724.884366143,6384.9411847415,1459.9404110374
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.3411864538544,0.46185175827153,0.25893105704949
1,Deaths,172,Equatorial Guinea,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,374.158238992,876.726489514,200.46676509099998
1,Deaths,205,Cote d'Ivoire,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,141311.4937545,156173.34815637,128202.72775373
1,Deaths,205,Cote d'Ivoire,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.65697030995426,0.71477446448643,0.60007231609124
1,Deaths,205,Cote d'Ivoire,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,702.0012475550001,775.831378996,636.880099773
1,Deaths,205,Cote d'Ivoire,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,61226.056868412,83975.065250016,43428.998943515
1,Deaths,205,Cote d'Ivoire,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.28206881791247,0.32963528646929,0.23286365843712
1,Deaths,205,Cote d'Ivoire,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,304.156215861,417.167786509,215.744739398
1,Deaths,203,Cape Verde,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2010,669.70468725712,723.25437681188,613.05889873302
1,Deaths,203,Cape Verde,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2010,0.23338547475676,0.25105799271563,0.21559571139109
1,Deaths,203,Cape Verde,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2010,136.139034294,147.024728358,124.62395243300001
1,Deaths,203,Cape Verde,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2010,1842.1548522596,1940.1233609616,1739.8603787619
1,Deaths,203,Cape Verde,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2010,0.64188235914682,0.66113492204401,0.62749399511314
1,Deaths,203,Cape Verde,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2010,374.47726353999997,394.392525777,353.682623245
1,Deaths,194,Lesotho,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,1995,10389.881955844,11799.497050978,9279.4505399141
1,Deaths,194,Lesotho,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,1995,0.57360405636618,0.65047595566288,0.5183246008113
1,Deaths,194,Lesotho,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1995,591.2799853829999,671.500060707,528.08620967
1,Deaths,194,Lesotho,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,1995,6155.9245320685,7702.1311046471,4393.8043219723
1,Deaths,194,Lesotho,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,1995,0.33773121777843,0.3892179765999,0.27148803255787
1,Deaths,194,Lesotho,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,1995,350.328814238,438.32221999800004,250.04793424199997
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2005,12537.253661362,17725.827111759,9597.6906559573
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2005,0.6535599195595,0.76735363884953,0.51954572757423
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2005,854.645017534,1208.341959864,654.259603471
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2005,5807.4536367366,12902.727967021,2442.8710269727
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2005,0.27602019969352,0.39595767013766,0.17661153137331
1,Deaths,209,Guinea-Bissau,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2005,395.885063335,879.558827728,166.526704561
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2005,463961.11486867,510870.1677033,421658.37629335
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2005,0.70606757716535,0.75809445500657,0.65808197027478
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2005,824.35477525,907.70162642,749.192293733
1,Deaths,171,Democratic Republic of the Congo,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2005,153791.30707086,191253.89322648,121015.69269767
